uuid,name,brand,gender,price,description,primary_color,label,size,kids
463bbfd1-880b-4537-abb8-8ef98c2894c5,SEJ by Nisha Gupta Set of 6 Pink Printed Table Placemats,SEJ by Nisha Gupta,Unisex,10.79,Set content: 6 table mats Shape: Rectangle Colour: Pink and multicoloured Pattern: Printed Suitable For: 6 seater table Material: Cotton , Pink,outwear,XL,false
4b319ef4-36eb-431f-8627-dba90b8b3bed,Gini and Jony Girls Navy Blue Washed Denim Jacket,Gini and Jony,Girls,15.95,"Navy Blue washed denim jacket, has a spread collar, 4 pockets, button closure, long sleeves, straight hem, and unlined",Blue,outwear,S,true
5272341c-6438-491d-ab64-44db18de7e28,Sweet Dreams Men Navy Blue Solid Straight-Fit Trackpants,Sweet Dreams,Men,8.39,"Navy blue solid straight-fit trackpant, has an elasticated waistband with a drawstring fastening, two pockets",Blue,outwear,XS,true
5641733d-73ff-4ba6-9cfe-5212b1f190be,Kazo Women Yellow Floral Print Shirt Dress,Kazo,Women,16.14,"Yellow printed woven shirt dress, has a mandarin collar, long sleeves, button closure,, tulip hem", Yellow,outwear,M,false
610bc298-714b-4a48-bffe-aedd8863cba8,Gini and Jony Boys Red & Grey Melange Solid Varsity Jacket with Applique Detail,Gini and Jony,Boys,7.79,"Red and Grey Melange solid varsity jacket, has a stand collar, snap button closure, long sleeves, straight hem, unlined", Red,outwear,M,false
66d29c71-268b-45b8-9ee9-67b280d5f52e,PARFAIT Plus Size Beige Solid Underwired Lightly Padded Plunge Bra 2801,PARFAIT,Women,14.27,Beige solid medium-coverage Plunge bra Lightly Padded and Underwired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red,outwear,M,true
69974463-ccef-4326-9df4-beac048309cb,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,10.07,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,outwear,M,false
7151d08d-0d6a-4648-a304-084bb74c6d1e,Parx Men Black & Red Slim Fit Checked Casual Shirt,Parx,Men,6.92,"Black and red checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Red,outwear,S,false
77f0e079-e833-4ce9-8220-1142e57de747,ID Men Tan Brown Formal Leather Oxfords,ID,Men,17.18,"A pair of tan brown square-toed formal oxfords, has central lace-upsLeather upperCushioned footbedTextured TPU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Brown,outwear,XL,false
7e96c66c-bbd2-47af-8c2d-a510e52c680f,Stylo Bug Girls Turquoise Blue A-Line Dress,Stylo Bug,Girls,8.38,"Turquoise Blue printed woven A-line dress, has a round neck, sleeveless, concealed zip closure,, flared hem",Blue,outwear,S,true
0f4d9494-612a-48f8-be05-e47f4fc54d54,PARFAIT Plus Size Women Black  Red Printed Lace Detail Hipster Brief 2805,PARFAIT,Women,10.79,"Black and red printed low-rise hipster briefs with lace detail, has an inner elasticated waistband with lace detail, double layered gusset", Red,longsleeve,M,true
1789bd08-1ac8-46d6-bf28-0919e083ef56,MIAH Decor Set Of 5 Handcrafted Ceramic Kulladhs,MIAH Decor,Unisex,10.38,Set Of 5 Ceramic Kulladhs Pattern: PrintedFinish: GlossyMaterial: CeramicFeatures: Handcrafted,,longsleeve,L,false
7f6e85a8-8bc0-4b9f-b3de-23b45c0833d8,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,6.47,A pair of gold-toned geometric textured cufflinksComes in a signature JEWEL JUNCTION case, Gold,outwear,XS,true
8a17d01f-80f9-4e88-ad35-51d09dbb5b3c,Tokyo Talkies Women Black & Red Floral Print Fit and Flare Dress,Tokyo Talkies,Women,5.99,"Black and Red printed woven fit and flare %S, has a round neck, three-quarter sleeves, concealed zip closure, and flared hem", Red,outwear,L,true
8f8c07c7-b289-41eb-ac43-9bfb8863e0cb,SEJ by Nisha Gupta Set of 6 Printed Table Placemats,SEJ by Nisha Gupta,Unisex,10.79,Set content: 6 table matsShape: RectangleColour: Mustard yellow and greyPattern: PrintedSuitable For: 6 seater tableMaterial: Cotton,,outwear,L,false
9ce16112-faef-414a-8021-a93388421dc4,Sera Women Black Printed Loose Fit Regular Shorts,Sera,Women,6.56,"Black and pink printed above knee length mid-rise-rise regular shorts, has two pockets", Black,outwear,XL,true
a1559757-1510-494d-83f0-1fc9c0689170,Gini and Jony Boys Black & Grey Embroidered Regular Fit Shorts,Gini and Jony,Boys,10.07,"Black and grey embroidered, has a partially elasticated waistband, hook and bar closure, 4 pockets", Red,outwear,XS,false
ae6cf708-9abd-4422-9c4e-6cf3b6200031,AccessHer Gold-Plated & Black Multistrand Head Chain,AccessHer,Women,6.71,Gold-plated and black multistranded head chain Secured with insert closure, Black,outwear,XL,false
b167f39f-eea8-4f69-9494-e2346bd7e2c5,Bvlgari Women Splendida Iris D'Or Eau De Parfum 100 ml,Bvlgari,Women,131.4,"NotesTop notes: Violet Leaves absolute, HeliotropeHeart notes: Orris abs, Mimosa absBase notes: Tonka beans, Heart of Vetiver, Sandalwood ess",,outwear,M,false
b4af5b70-d260-48b3-8eea-993d762d2dda,ahilya Sterling Silver Statement Ring,ahilya,Women,46.5,"Sterling silver ring, has a circular detail with multiple teardrop-shaped patterns", Silver,outwear,XS,true
c99c0a08-e27a-49a7-a24e-f088ff9ac3ce,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans,SPYKAR,Women,14.57,"Blue medium wash 5-pocket high-rise cropped jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,outwear,XS,false
b8f3af98-e650-4f59-a3f3-513a1c5ec418,FIDO DIDO Men Grey & Black Printed Colourblocked Polo Collar T-shirt,FIDO DIDO,Men,7.19,"Black and grey colourblocked printed T-shirt, has a round neck, short sleeves", Black,outwear,S,false
c830bb15-ad3b-406a-ab50-4d30e5b95a41,Parx Men Pink Slim Fit Solid Casual Shirt,Parx,Men,8.87,"Pink solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Pink,outwear,XL,false
d7c67097-288d-4d10-b6cb-11d97c1507b2,Parx Men Navy Blue Slim Fit Printed Casual Shirt,Parx,Men,8.87,"Navy Blue printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,outwear,XS,true
e36dcac4-c66b-4120-b828-89bfc0110716,Sera Women White Self Design Top,Sera,Women,8.57,"White self-design knitted regular  top, has a round neck, sleeveless, and concealed zip closure", White,outwear,M,true
f1784f1b-61c7-4bd8-9799-3bed700857bb,Bvlgari Women Omnia Crystalline Eau De Toilette 40 ml,Bvlgari,Women,67.8,NotesTop notes: Airy Bamboo and Exotic Asian Fruit NashiHeart notes: Lotus BlossomBase notes: Elegant Woodsy,,outwear,L,false
f315fe31-fa7a-4c1d-a461-3e67ffe6f981,ID Men Grey Solid Thong Flip-Flops,ID,Men,20.22,A pair of grey solid flip flopsSynthetic upper materialCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Grey,outwear,M,false
fa9f16fa-8b47-4b83-9567-497888652a64,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,6.47,A pair of silver-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Silver,outwear,XL,true
01033304-f9a4-48c4-af65-677512880fae,DKNY Unisex Gold & White Printed Cabin Trolley Bag,DKNY,Unisex,172.8,"Gold and white printed cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", White,pants,XL,true
046d0a65-f5a6-47f6-afaf-e692bfcfcb00,Parx Men Khaki Slim Fit Solid Regular Trousers,Parx,Men,10.07,"Khaki solid mid-rise regular trousers, has a button closure, four pockets", Khaki,pants,M,false
05814dc4-0520-47e6-91e0-402a971ba40a,Qraa Men Pack of 2 Face And Beard Wash 100gm each,Qraa Men,Men,4.03,"What It Is?:Qraa Men Pack of 2 Face And Beard Wash 100gm eachWhat It Does?:It's essential to feel fresh while maintaining the perfect charming look. Qraa's invigorating Face and Beard Wash is formulated with an amazing blend of natural botanicals, vitamins, antioxidants, and cleansers to cleanse your handsome face and your glorious beard without over-drying. Qraa men face and beard wash is a great addition to any men's beard grooming regimen. This ace and Beard Wash leaves beard hair clean, refreshed and soft. This wash is enriched with Olive Oil and a touch of Jojoba Seed Oil to create a rich lather to remove dirt, oil, and impurities while naturally-derived conditioners help maintain shine and moisture. It is gentle on the skin and effective enough to work on a rough, coarse beard, the face wash is enriched with natural ingredients that provide deep cleansing, clear skin, and a soft beard.Features:Hydrates, soothes and helps firm the skinCleanses the beard and face without over-dryingProvides essential nourishing elements to the skin cellsHelps eliminate odour trapped in the beardIngredients:Salicylic Acid, Ginseng Root Extract, Pro-Vitamin B5, Rosemary Leaf Oil",,pants,XS,true
2c050ddf-2681-4a03-9d0f-3b96b9cd5fe5,PARFAIT Plus Size Blue Lace Underwired Lightly Padded Plunge Bra P5351,PARFAIT,Women,20.99,Blue lace half-coverage Plunge bra Lightly Padded and Underwired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort,Blue,longsleeve,XL,true
0dfec862-c49f-430b-a6ef-c7ceb187225e,Lady Lyka Women Peach and Burgundy Pack of 2 Everyday Bras ENTIZER-11-PCH-WHN,Lady Lyka,Women,6.12,Pack of 2Peach and Burgundy solid medium-coverage Everyday braNon Padded and Non-Wired seamless cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Burgundy,pants,M,false
122f0c94-4f37-4010-8c43-06d79bdf4433,Difference of Opinion Men Olive Green Printed Round Neck T-shirt,Difference of Opinion,Men,5.99,T-shirt, Green,pants,XS,false
15a1e02b-ad2a-4b9f-9d44-0e4d260594a8,Michael Kors Women Eau de Toilette 50 ml,Michael Kors,Women,68.58,"NotesTop Notes: Freesia, incense and chinese osmanthusHeart Notes: Tuberose, lily, peony and orris rootBase Notes:Tahitian vetiver, musk and cashmere wood",,pants,S,false
1b5f2882-e33e-4efc-b469-bcf87b9f53ed,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,20.78,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White,pants,S,true
241836fb-0adb-402a-8417-9825051f8912,ID Men Black Leather Formal Derbys,ID,Men,19.52,"A pair of black round-toed formal derbys, has central lace-upsLeather upperCushioned footbedTextured PU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black,pants,L,false
25e7d73a-cd9a-4c2b-ab36-594ee2827745,Soie Brown Underwired Non Padded full coverage Everyday Bra FB-610CRIMSON,Soie,Women,8.32,Brown full-coverage Everyday bra Non Padded and Flexible Underwired seamless three layered cupsCushioned front straps with lace and back closureSandwiched brushed layer for no show apex, Red,pants,L,false
2884d941-ccc9-4eac-b7d7-b9996126a9c8,GAS Women Navy Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,GAS,Women,43.14,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue,pants,S,false
361cbb64-95f4-4be3-a01c-3aba98fa509f,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,22.68,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and navy bluePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb,Blue,pants,M,true
40584096-ab8a-4a68-8d10-f6d94aa6f4b3,HIGHLANDER Men Navy Blue & Grey Slim Fit Striped Regular Trousers,HIGHLANDER,Men,15.59,"Navy Blue and grey striped mid-rise regular trousers, has a button closure, four pockets",Blue,pants,L,false
4aabd82c-82e1-4181-a84d-d0c6e550d26d,WITH Men Black Slim Fit Solid Casual Shirt,WITH,Men,8.21,"Black solid casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Black,pants,L,false
442b93ee-a08b-4bba-8a89-35d8453cf2f5,ID Men Black Leather Formal Derbys,ID,Men,32.22,"A pair of black round-toed formal derbys, has central lace-upsLeather upper, has a textured detailCushioned footbedTextured PU outsole, has a stacked heelWarranty: 3 months against manufacturing defect onlyWarranty provided by the brand owner / manufacturer", Black,pants,L,true
52f73c9e-93da-47ae-bf67-f0e7b8216fe1,SPYKAR Women White Alexa Super Skinny Fit High-Rise Clean Look Stretchable Ankle Jeans,SPYKAR,Women,23.99,"White light wash 5-pocket high-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops", White,pants,S,false
2e4bde7e-e9b9-4097-a64b-0ff017e28e3c,ZUSH Plus Size Women Black Regular Fit Mid-Rise Clean Look Jeans,ZUSH,Women,15.59,"Black dark wash five-pocket mid-rise jeans, clean look with heavy fade, has a button and zip closure, waistband with belt loops", Black,longsleeve,XS,true
8d1cfb8d-6e6c-4dbe-999a-0272d986f901,Story@home Mustard Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,14.39,Set content: 1 King bedsheet with 2 pillow coversQuality: SuperfineThread count: 210Colour: MustardPattern: Floral, Mustard,longsleeve,XS,true
c2f88dd3-f4d5-4c5f-b715-f6191f1233f3,DKNY Unisex Gold & White Printed Large Trolley Bag,DKNY,Unisex,194.7,"Gold and white printed large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining , two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", White,longsleeve,M,false
b4094c8d-68c9-4854-99c9-ee88ed37d6e5,Campus Sutra Men Green & Navy Blue Regular Fit Checked Casual Shirt,Campus Sutra,Men,6.13,"Green and navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,longsleeve,S,true
6a680b10-7c3b-40c6-8943-d068d0be7ab4,Campus Sutra Men Navy & Grey Melange Standard Regular Fit Colourblocked Casual Shirt,Campus Sutra,Men,15.59,"Navy blue and grey melange colourblocked casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem", Grey,pants,XL,true
6c02ba6f-ca72-4b8c-b7c4-a2fb0c14bfb5,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,8.39,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,pants,L,false
7447eb77-7509-4d30-ab41-0087749e05bd,JBN Creation Boys Maroon & Brown Sherwani Set,JBN Creation,Boys,13.85,"Maroon and brown sherwaniMaroon woven design sherwani, has a mandarin collar, a full button placket, a welt pocket, multipple slitsComes with a pocket squareA pair of brown mid-rise pyjama with gathers and pleats, has an elasticated waistband", Brown,pants,S,false
84d794c2-532b-425e-aea0-6454d02ee5c1,PARFAIT Plus Size Black Solid Underwired Lightly Padded Everyday Bra P5011,PARFAIT,Women,21.83,Black solid medium-coverage everyday bra with lace detailLightly padded and underwired seamless cupsMultiway straps and back closureBack style: RegularFeature: Side Bone, Red,pants,XS,false
86d27363-bc32-4e4d-9f4f-7581866e9b8a,PARFAIT Plus Size Beige Self Design Underwired Non Padded Minimizer Bra P5272,PARFAIT,Women,20.99,Beige self design full-coverage Minimizer braNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red,pants,L,false
8e6e5d4e-308c-4c92-9c35-cb87618ec370,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,6.47,A pair of silver-toned geometric solid cufflinksComes in a signature JEWEL JUNCTION case, Silver,pants,M,true
9b94e20c-7ed2-4e8d-a9c2-884e3b685770,DKNY Unisex Black Large Trolley Bag,DKNY,Unisex,167.94,"Black textured large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black,pants,M,false
9f0338d5-37b9-4837-964d-d68fa08cec3b,DressBerry Off-White Sequinned Top,DressBerry,Women,8.39,"Off-white top, has a round neck, short sleeves, sequinned detail along the bodice, ruffled detail along the curved hem", White,pants,L,false
c44195bb-66c5-44b1-806a-aebd703f0298,Parx Men Blue Slim Fit Checked Casual Shirt,Parx,Men,8.81,"Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue,longsleeve,M,false
a3e47bc3-ba2d-480d-a2bd-1c9d2c96abd8,BuckleUp Women Blue Textured Belt,BuckleUp,Women,5.39,Blue textured beltSecured with a tang closureWarranty: 1 monthWarranty provided by brand/manufacturer,Blue,pants,XL,false
bb336291-dc5d-442d-91f8-fcdf6cd258a4,Gini and Jony Boys Black & White Regular Fit Printed Trousers,Gini and Jony,Boys,12.59,"Black and white printed mid-rise trousers, hook and bar closure, and 4 pockets", Black,pants,M,false
